Cr	Ni	Mo	Mn	Si	Nb	Ti	Zr	Ta	V	W	Cu	N	C	B	P	S	Co	Al	Sn	Pb	Solution_treatment_temperature	Solution_treatment_time(s)	WQ	AQ	GS	Type of melting	Size of ingot	Product form	Temperature (K)	YS(MPa)	UTS(MPa)	El(%)	Area_reduction (%)	Comments
17.95	12.2	0.1	1.73	0.62	0.72	0.019	0	0	0.032	0	0.04	0.0216	0.07	0.0016	0.024	0.007	0.29	0.012	0	0	Na	Na	Na	Na	315.1729698	1	3.35	1	773	161	436	41	64	NRIM/CDS/No28B/2001 AEC
17.95	12.2	0.1	1.73	0.62	0.72	0.019	0	0	0.032	0	0.04	0.0216	0.07	0.0016	0.024	0.007	0.29	0.012	0	0	Na	Na	Na	Na	315.1729698	1	3.35	1	823	159	424	37	61	NRIM/CDS/No28B/2001 AEC
17.95	12.2	0.1	1.73	0.62	0.72	0.019	0	0	0.032	0	0.04	0.0216	0.07	0.0016	0.024	0.007	0.29	0.012	0	0	Na	Na	Na	Na	315.1729698	1	3.35	1	873	129	413	39	68	NRIM/CDS/No28B/2001 AEC
17.95	12.2	0.1	1.73	0.62	0.72	0.019	0	0	0.032	0	0.04	0.0216	0.07	0.0016	0.024	0.007	0.29	0.012	0	0	Na	Na	Na	Na	315.1729698	1	3.35	1	923	144	389	39	64	NRIM/CDS/No28B/2001 AEC
17.95	12.2	0.1	1.73	0.62	0.72	0.019	0	0	0.032	0	0.04	0.0216	0.07	0.0016	0.024	0.007	0.29	0.012	0	0	Na	Na	Na	Na	315.1729698	1	3.35	1	973	152	362	36	54	NRIM/CDS/No28B/2001 AEC
17.95	12.2	0.1	1.73	0.62	0.72	0.019	0	0	0.032	0	0.04	0.0216	0.07	0.0016	0.024	0.007	0.29	0.012	0	0	Na	Na	Na	Na	315.1729698	1	3.35	1	1023	146	312	34	44	NRIM/CDS/No28B/2001 AEC
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	298	210	580	61	77	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	573	158	430	37	70	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	673	141	436	39	70	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	773	151	430	37	65	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	823	138	414	37	64	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	873	135	398	35	67	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	923	127	370	30	43	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	973	143	315	18	19	NRIM/CDS/No28B/2001 AED
17.61	12.5	0.06	1.73	0.82	0.79	0.019	0	0	0.032	0	0.1	0.02	0.04	0.0004	0.022	0.009	0.33	0.013	0	0	1473	1200	1	0	168.8970126	1	6	1	1023	117	256	11	14	NRIM/CDS/No28B/2001 AED
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	298	205	580	62	76	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	373	200	492	50	77	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	473	162	445	43	75	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	573	141	430	39	72	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	673	143	434	38	66	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	773	116	415	39	66	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	823	128	412	38	68	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	873	130	400	36	66	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	923	135	371	30	42	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	973	129	317	16	18	NRIM/CDS/No28B/2001 AEE
17.26	12.21	0.07	1.7	0.8	0.77	0.018	0	0	0.032	0	0.09	0.021	0.05	0.0003	0.019	0.011	0.33	0.012	0	0	1473	1200	1	0	128	1	6	1	1023	142	265	11	14	NRIM/CDS/No28B/2001 AEE
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	298	215	560	65	77	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	373	188	482	52	76	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	473	154	439	44	75	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	573	156	425	36	68	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	673	130	431	41	66	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	773	120	426	40	64	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	823	120	412	39	62	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	873	120	395	37	62	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	923	116	374	32	48	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	973	135	312	16	19	NRIM/CDS/No28B/2001 AEF
17.89	12.55	0.11	1.74	0.77	0.77	0.02	0	0	0.033	0	0.09	0.016	0.05	0.0004	0.025	0.007	0.37	0.004	0	0	1473	1200	1	0	68.5935016	1	6	1	1023	128	268	12	14	NRIM/CDS/No28B/2001 AEF
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	298	250	580	63	74	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	373	235	496	52	76	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	473	204	449	41	72	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	573	192	430	37	67	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	673	190	434	37	66	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	773	168	427	36	62	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	823	174	414	34	62	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	873	172	396	36	63	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	923	153	367	35	65	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	973	160	327	35	54	NRIM/CDS/No28B/2001 AEG
17.56	12.24	0.15	1.81	0.63	0.87	0.019	0	0	0.041	0	0.14	0.0222	0.053	0.0027	0.027	0.011	0.3	0.008	0	0	1403	Na	1	0	294.0667789	1	3	1	1023	158	272	37	49	NRIM/CDS/No28B/2001 AEG
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	298	250	570	61	72	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	373	222	492	50	72	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	473	201	443	40	70	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	573	181	416	36	68	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	673	177	427	37	64	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	773	171	420	35	62	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	823	169	407	34	63	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	873	168	391	36	62	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	923	148	353	36	61	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	973	153	312	29	35	NRIM/CDS/No28B/2001 AEH
18.05	12.13	0.06	1.76	0.49	0.88	0.036	0	0	0.036	0	0.08	0.0241	0.065	0.0018	0.019	0.027	0.22	0.007	0	0	1403	Na	1	0	222.8609442	1	3	1	1023	143	262	27	31	NRIM/CDS/No28B/2001 AEH
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	298	250	580	61	74	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	373	245	507	50	74	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	473	209	452	42	72	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	573	206	437	36	68	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	673	190	442	36	67	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	773	183	432	36	64	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	823	179	416	36	66	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	873	170	398	36	64	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	923	170	371	34	66	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	973	166	328	39	58	NRIM/CDS/No28B/2001 AEJ
17.7	12.38	0.19	1.82	0.54	0.87	0.019	0	0	0.042	0	0.11	0.0223	0.06	0.002	0.028	0.012	0.28	0.007	0	0	1403	Na	1	0	294.0667789	1	3	1	1023	161	278	39	52	NRIM/CDS/No28B/2001 AEJ
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	298	245	630	65	77	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	373	206	500	61	81	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	473	183	457	47	81	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	573	140	460	46	75	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	673	161	458	47	73	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	773	151	430	45	72	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	823	149	402	44	70	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	873	141	370	46	73	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	923	134	313	55	76	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	973	129	254	75	75	NRIM/CDS/No32A/1995 AbW
18.55	9	0.1	0.96	0.63	0.01	0.02	0	0	0.057	0	0.02	0.02	0.07	0.001	0.028	0.004	0.22	0.002	0	0	1373	1800	1	0	181.019336	1	15.8	2	1023	119	204	89	76	NRIM/CDS/No32A/1995 AbW
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	298	229	645	64	72	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	373	198	489	55	71	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	473	178	454	45	76	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	573	164	446	43	70	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	673	149	438	42	61	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	723	147	428	42	63	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	773	147	412	40	60	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	823	146	387	41	66	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	873	136	347	36	68	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	923	122	292	46	73	NRIM/CDS/No32A/1995 AbX
18.53	9.1	0.12	0.88	0.54	0.005	0.02	0	0	0.052	0	0.06	0.023	0.05	0.0004	0.029	0.01	0.21	0.023	0	0	1373	1800	1	0	512	1	15.5	2	973	115	243	65	82	NRIM/CDS/No32A/1995 AbX
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	298	263	604	58	78	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	773	166	502	42	60	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	823	162	485	39	60	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	873	167	451	40	63	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	923	170	372	54	68	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	973	158	318	51	61	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	1023	142	260	65	76	NRIM/CDS/No42/1996 AaD
17.05	12.6	2.24	1.1	0.7	0.001	0.03	0	0	0	0	0.31	0.017	0.05	0.003	0.034	0.003	0	0.002	0	0	1373	1800	1	0	388.023441	1	16	2	1073	122	206	81	86	NRIM/CDS/No42/1996 AaD
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	298	279	598	60	80	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	373	218	512	49	78	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	473	187	465	45	78	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	573	160	447	41	75	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	673	153	423	40	71	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	773	159	427	40	73	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	823	148	412	41	72	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	873	142	393	43	74	NRIM/CDS/No45/1997 AaM
16.39	10.67	2.11	0.81	0.56	0.0005	0.0006	0	0	0	0	0.27	0.081	0.012	0.0005	0.024	0.004	0	0.011	0	0	1323	1800	1	0	548.7480128	1	14.7	2	923	155	351	46	76	NRIM/CDS/No45/1997 AaM
